question,label,question_type,question_wo_instruct,instruction,answer_format,answer_temporal_unit,split,response
"The day after yesterday is 2012-May-29. What is the date 825 days from now in the yyyy-mm-dd format? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2014-09-01'},trick,The day after yesterday is 2012-May-29. What is the date 825 days from now in the yyyy-mm-dd format?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the current date. Since the day after yesterday is May 29, 2012, then yesterday is May 28, 2012 and the day before yesterday is May 27, 2012. The current date is May 28, 2012. We need to add 825 days to May 28, 2012. First, we calculate the number of full years between May 28, 2012 and May 28, 2013, which is 1 year. 1 year is 365 days. 365 * 2 = 730 days. 825 - 730 = 95 days. Now we add 95 days to May 28, 2012. We first add 28 days to May 26, 2012, then 30 days to June 25, 2012, then 31 days to July 26, 2012, then 31 days to August 26, 2012, then 31 days to September 26, 2012, then 30 days to October 26, 2012, then 31 days to November 26, 2012, then 30 days to December 26, 2012, then 31 days to January 26, 2013, then 28 days to February 23, 2013, then 31 days to March 26, 2013, then 30 days to April 25, 2013, then 31 days to May 26, 2013. Therefore, the answer is 2013-05-26"", ""answer"": ""2013-05-26""}"
"The day after yesterday is 1997-Aug-25. What is the date 1419 days from now in the yyyy-mm-dd format? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2001-07-14'},trick,The day after yesterday is 1997-Aug-25. What is the date 1419 days from now in the yyyy-mm-dd format?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""We first need to find the current date. Since the day after yesterday is 1997-Aug-25, we subtract 2 days to find yesterday's date. Yesterday's date is 1997-Aug-23. The day before yesterday's date is 1997-Aug-22. The current date is 1997-Aug-23. Now we need to find the date 1419 days from now. To do this, we add 1419 days to the current date. We add 365 * 3 = 1095 days for the 3 full years. 1095 % 365 = 330 days. We add 366 days for the leap year. 330 + 366 = 696 days. We add the remaining 723 days. 1997 + 1 = 1998, 1998 + 1 = 1999, 1999 + 1 = 2000, 2000 + 1 = 2001. 2001 + 723 = 2005, 2005 + 1 = 2006. The date 1419 days from now is 2006-02-25."", ""answer"": ""2006-02-25""}"
" What is the day 1094 days from now in the yyyy-mm-dd format if the day after yesterday is 2005-Sep-30? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2008-09-28'},trick,What is the day 1094 days from now in the yyyy-mm-dd format if the day after yesterday is 2005-Sep-30?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the date of yesterday. Since the day after yesterday is 2005-09-30, yesterday is 2005-09-29. Now we need to find the date 1094 days from 2005-09-29. To do this, we can add 1094 days to 2005-09-29. The year 2005 has 366 days (366 = 365 + 1), so we can add 1094 // 366 = 3 years. The remainder is 1094 - (3 * 366) = 2 days. So, we need to add 3 years and 2 days to 2005-09-29. 2005 + 3 = 2008, and 2005-09-29 + 2 days is 2005-10-01. Therefore, the date 1094 days from 2005-09-30 is 2008-10-01."", ""answer"": ""2008-10-01""}"
"The day after yesterday is 2021-Aug-29. What is the date 1896 days from now in the yyyy-mm-dd format? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2026-11-07'},trick,The day after yesterday is 2021-Aug-29. What is the date 1896 days from now in the yyyy-mm-dd format?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the current date. The day after yesterday is 2021-08-29, so yesterday is 2021-08-28 and today is 2021-08-29. To find the current date, we need to add 1 day to 2021-08-29. The current date is 2021-08-30. Now we need to add 1896 days to the current date. We can add 365 days for each year and 1 day for each remaining day. 1896 / 365 = 5 with a remainder of 221. So we need to add 5 years and 221 days to the current date. 2021 + 5 = 2026. Now we need to add 221 days to 2026-08-30. We can add 221 // 30 = 7 months and 221 % 30 = 21 days. 2026-08-30 + 7 months is 2027-03-30. Now we add 21 days to 2027-03-30. The date is 2027-04-20"", ""answer"": ""2027-04-20""}"
"If the date for the day after yesterday in yyyy-mm-dd format is 2022-07-02, what is the date 161 days from now in the same format? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2022-12-10'},trick,"If the date for the day after yesterday in yyyy-mm-dd format is 2022-07-02, what is the date 161 days from now in the same format?","Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the date for today. If the date for the day after yesterday is 2022-07-02, then the date for yesterday is 2022-07-01 and the date for today is 2022-07-03. Now we need to add 161 days to today's date. To do this, we need to find the year and month in which the date for 161 days from now will be. 161 days is 6 months and 1 day. Therefore, the year and month will be 2022 + 1 = 2023 and month will be 7 + 6 = 13. However, since the month is 13, we need to adjust it to the correct month. 13 is the 13th month in the year 2023, which is the month of February in the year 2024. However, we are in the year 2023, so the 13th month is the month of February in the year 2024, but since we are in the year 2023, we need to go to the next year. However, since 161 days is 6 months and 1 day, and the day after yesterday is in July, 161 days from now will be in the month of February in the year 2023. However, since the 13th month is February in the year 2024, we need to go to the next year. But since 161 days is 6 months and 1 day, and the day after yesterday is in July, 161 days from now will be in the month of February in the year 2024, but since the day after yesterday is in July, 161 days from now will be in the month of February in the year 2024. However, we are in the year 2023, so we need to go to the next year. However, we can do it in a simpler way. We can add 161 days to 2022-07-03, which is the date for today. First, we need to find the month and year in which the date for 161 days from now will be. To do this, we can use the formula (year + 161//365) and (month + 161 % 365 // 30) to get the year and month in which the date for 161 days from now will be. However, this is a complex formula. Instead, we can simply"
"The day after yesterday is 2023-Mar-26. What is the date 1768 days from now in the yyyy-mm-dd format? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2028-01-27'},trick,The day after yesterday is 2023-Mar-26. What is the date 1768 days from now in the yyyy-mm-dd format?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the current date. We are given that the day after yesterday is 2023-03-26. So, yesterday is 2023-03-25 and the day before yesterday is 2023-03-24. The current date is 2023-03-24. Now, we need to add 1768 days to the current date. To do this, we first need to find the number of years in 1768 days. There are 365 days in a year. So, we divide 1768 by 365: 1768 // 365 = 4 years. The remainder is 1768 - (365 * 4) = 1768 - 1460 = 308 days. Now we add 308 days to the current date. The remainder of 308 days divided by 30 is 28. So, we need to add 28 days to the month and year. March has 31 days, so 28 days is equivalent to March 28. 2023 + 4 years = 2027. Therefore, the date 1768 days from now is 2027-03-28."", ""answer"": ""2027-03-28""}"
"The day after yesterday is 2007-Mar-16. What is the date 270 days from now in the yyyy-mm-dd format? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2007-12-11'},trick,The day after yesterday is 2007-Mar-16. What is the date 270 days from now in the yyyy-mm-dd format?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the current date. Since the day after yesterday is 2007-03-16, we subtract 2 days from this date. The current date is 2007-03-14. To find the date 270 days from now, we need to add 270 days to the current date. 270 days is 10 months and 10 days. The next month after March is April, and April has 30 days. So, we add 10 days to April: 2007-04-10. Now, we need to add the remaining 10 months. We add 10 months to 2007-04-10, which results in 2008-02-10."", ""answer"": ""2008-02-10""}"
" What is the day 52 days from now in the yyyy-mm-dd format if the day after yesterday is 2009-Sep-30? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2009-11-21'},trick,What is the day 52 days from now in the yyyy-mm-dd format if the day after yesterday is 2009-Sep-30?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""To find the day 52 days from now, we first need to find the day after yesterday, which is given as 2009-09-30. The day before 2009-09-30 is 2009-09-29. The day before 2009-09-29 is 2009-09-28. So the day after yesterday is 2009-09-30. Now we need to add 52 days to 2009-09-30. 
We start by adding 30 days to 2009-09-30. 2009-10-30. Then add 10 days to 2009-10-30. 2009-11-09. Then add 10 days to 2009-11-09. 2009-11-19. Then add 2 days to 2009-11-19. 2009-11-21. "", ""answer"": ""2009-11-21""}"
" What is the day 328 days from now in the yyyy-mm-dd format if the day after yesterday is 2015-Sep-25? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2016-08-18'},trick,What is the day 328 days from now in the yyyy-mm-dd format if the day after yesterday is 2015-Sep-25?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""Since the day after yesterday is 2015-09-25, yesterday is 2015-09-24, and the day before yesterday is 2015-09-23. To find the current date, we need to add 2 days to 2015-09-23. So, the current date is 2015-09-25. Now we need to add 328 days to 2015-09-25. We can calculate this by adding 9 months and 1 day to 2015-09-25. 9 months after 2015-09-25 is 2016-06-25. Adding 1 day to 2016-06-25 results in 2016-06-26. Therefore, the day 328 days from now is 2016-06-26."", ""answer"": ""2016-06-26""}"
" What is the day 1570 days from now in the yyyy-mm-dd format if the day after yesterday is 2015-May-01? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2019-08-18'},trick,What is the day 1570 days from now in the yyyy-mm-dd format if the day after yesterday is 2015-May-01?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the date after yesterday. If today is May 1, then yesterday is April 30, and the day after yesterday is April 29. Therefore, the date after yesterday is 2015-04-29. Now, we need to find the date 1570 days from 2015-04-29. We can do this by adding 1570 days to the date 2015-04-29. The date 1570 days from 2015-04-29 is 2017-10-16."", ""answer"": ""2017-10-16""}"
" What is the day 1489 days from now in the yyyy-mm-dd format if the day after yesterday is 2001-May-14? Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.",{'answer': '2005-06-11'},trick,What is the day 1489 days from now in the yyyy-mm-dd format if the day after yesterday is 2001-May-14?,"Format your answer as a JSON. JSON = {""explanation"": <your step by step solution>, ""answer"": ""yyyy-mm-dd""}.","""yyyy-mm-dd""",date,arithmetic," ""First, we need to find the current date. We know that the day after yesterday is 2001-05-14. So, the current date is 2001-05-14 - 2 days = 2001-05-12. To find the day 1489 days from now, we need to add 1489 days to 2001-05-12. Since there are 365 days in a year, we can divide 1489 by 365 and get 4 years and 84 days. 4 years from 2001 is 2005. So, 2001-05-12 + 4 years = 2005-05-12. Adding the remaining 84 days, we get 2005-08-25."", ""answer"": ""2005-08-25""}"
